CLIENTNUM,true_churn,score_churn,pred_label
713503983,0,0.0,0
712137033,0,0.0,0
715910883,0,0.0,0
718142958,0,0.0025,0
719359458,0,0.015,0
714869958,0,0.0075,0
771163533,0,0.0,0
709028208,0,0.02,0
719834208,0,0.0,0
779305008,0,0.0,0
714506583,0,0.0,0
712677633,1,0.9625,1
708450033,0,0.005,0
719606133,0,0.0025,0
789772983,0,0.06,0
720656883,0,0.0075,0
718108758,0,0.0,0
709408983,0,0.0,0
771592458,0,0.0025,0
778932633,0,0.0025,0
708669408,0,0.015,0
779947908,0,0.005,0
716007708,0,0.005,0
767574108,0,0.0,0
720777558,0,0.0,0
816841083,0,0.0,0
778849908,0,0.0025,0
708745983,0,0.0025,0
713381433,1,0.75,1
779404383,0,0.0,0
718607883,0,0.0325,0
710542983,0,0.0025,0
709769283,0,0.0075,0
721253508,0,0.0025,0
801037833,0,0.0,0
711452583,0,0.0125,0
716697708,1,0.73,1
708176208,0,0.0125,0
716474358,0,0.0,0
713121408,0,0.0,0
794567133,0,0.0,0
717609633,0,0.015,0
708899283,0,0.0,0
772415808,0,0.0075,0
716176683,0,0.005,0
709245783,0,0.0,0
720507108,1,0.9925,1
716751858,1,0.98,1
712829808,1,0.94,1
711900033,0,0.005,0
712566258,0,0.0,0
712732908,0,0.0,0
717908208,0,0.0,0
826136283,0,0.0025,0
778714833,0,0.0,0
779302233,1,0.97,1
778659108,0,0.0025,0
720374808,0,0.0,0
719592483,0,0.005,0
714702033,0,0.015,0
717042333,1,0.965,1
779122908,0,0.0025,0
710676483,0,0.0025,0
827712108,0,0.0,0
769200858,0,0.0,0
779114283,0,0.005,0
771061008,1,0.9,1
716201133,0,0.005,0
817968783,0,0.0,0
826480308,0,0.005,0
720307683,0,0.0,0
709618308,0,0.0775,0
710119233,0,0.005,0
789419658,0,0.0,0
789800358,0,0.0,0
715466133,0,0.0,0
717659883,0,0.0,0
781942983,0,0.0275,0
712755783,0,0.0025,0
779551533,0,0.005,0
714405183,0,0.0175,0
801783108,0,0.005,0
779839758,0,0.0,0
820648608,0,0.0025,0
787587033,0,0.0,0
813967983,0,0.0,0
718067658,0,0.0025,0
709952658,0,0.0275,0
720824883,1,0.82,1
789631908,0,0.0025,0
789089958,0,0.01,0
715847058,1,0.92,1
721256808,0,0.0,0
721269108,0,0.0,0
712770408,1,0.9875,1
767958933,0,0.0,0
779866458,0,0.0025,0
721246833,0,0.0,0
710752233,1,0.84,1
709813008,0,0.0,0
710219658,0,0.0,0
789121233,0,0.01,0
715146558,1,0.925,1
720205608,0,0.0025,0
778606308,1,0.8175,1
710438358,1,0.9825,1
712562433,1,0.9725,1
718186233,0,0.0,0
713717283,1,0.8375,1
713822208,1,0.92,1
710466633,0,0.0,0
711153783,0,0.0025,0
718230933,1,0.775,1
788885133,0,0.01,0
711637458,1,0.9925,1
719532108,0,0.0,0
757643733,0,0.0075,0
715122858,0,0.005,0
708384033,1,0.9725,1
708273858,0,0.0225,0
803952408,0,0.0,0
778394358,0,0.0,0
713180433,0,0.005,0
787458783,0,0.0,0
720315933,0,0.0,0
713677158,1,0.965,1
739828308,0,0.0,0
720959058,0,0.005,0
718090233,1,0.855,1
789939558,0,0.0025,0
714169908,0,0.0025,0
796145133,0,0.0,0
789233808,0,0.0,0
709071408,0,0.0,0
815830083,0,0.0025,0
715932708,0,0.0,0
715281933,0,0.005,0
787529583,1,0.855,1
717446208,0,0.0,0
715236783,0,0.01,0
804583833,0,0.0,0
713772333,1,0.95,1
715321983,0,0.0025,0
717773433,0,0.0175,0
778632933,0,0.0,0
808527183,0,0.0,0
714514008,1,0.965,1
711669258,1,0.9675,1
797218233,0,0.005,0
710612583,0,0.0,0
712613808,0,0.005,0
807173358,0,0.0225,0
778349883,0,0.0,0
720592533,1,0.815,1
714668433,0,0.0,0
720967233,0,0.0025,0
718629858,0,0.0025,0
737962608,0,0.005,0
778207083,1,0.8175,1
778781508,1,0.9,1
714142158,0,0.0,0
715390608,0,0.0,0
715243458,0,0.0,0
715418508,0,0.0225,0
711164508,0,0.015,0
713239308,0,0.0,0
712323183,0,0.0925,0
797410983,0,0.0,0
721167783,0,0.0325,0
712130058,1,0.9475,1
714060408,0,0.0,0
715515333,0,0.0,0
806970033,0,0.0,0
817337958,0,0.005,0
788132208,0,0.0,0
812653383,0,0.0,0
709762908,0,0.0075,0
717114708,0,0.0,0
767388783,0,0.0175,0
794719983,1,0.97,1
778378983,1,0.8825,1
773275083,0,0.0,0
719971458,0,0.0075,0
721001883,0,0.0575,0
778245633,0,0.0025,0
718535733,0,0.0075,0
711909933,0,0.0075,0
709253433,0,0.1125,0
719797758,0,0.0075,0
789420933,0,0.0025,0
709850508,1,0.8475,1
715335558,0,0.0,0
711516783,0,0.0,0
798917883,0,0.0125,0
721525758,0,0.0025,0
716249508,0,0.0175,0
716953083,0,0.0,0
712448658,1,0.9425,1
711766758,0,0.0025,0
709432833,0,0.0125,0
719964933,0,0.0025,0
719857008,0,0.0,0
758340108,0,0.0025,0
708276183,1,0.9675,1
716481408,0,0.0,0
720590058,1,0.77,1
789347133,0,0.005,0
719112258,0,0.0,0
717748608,1,0.7375,1
710740008,0,0.0025,0
716694108,1,0.97,1
719372583,0,0.0025,0
719981508,1,0.96,1
751350558,0,0.0025,0
715123983,0,0.02,0
709250508,0,0.005,0
716754783,1,0.865,1
719025333,0,0.0175,0
718566858,0,0.0,0
710675508,0,0.0,0
818729208,0,0.0,0
709068183,0,0.0075,0
715358283,0,0.0025,0
710966433,0,0.0,0
708575058,1,0.7,1
713929533,1,0.9825,1
714087258,0,0.025,0
756383283,0,0.005,0
720766908,1,0.9975,1
718133733,0,0.0,0
720823458,0,0.0125,0
720027258,0,0.015,0
807604233,0,0.0325,0
801786483,0,0.0225,0
789138258,0,0.0,0
805524708,1,0.8075,1
779642733,0,0.0,0
771735933,0,0.0,0
789917208,0,0.015,0
779608083,0,0.02,0
711287733,0,0.0,0
774675933,0,0.0225,0
716741508,0,0.0225,0
721106133,0,0.0,0
716698608,0,0.015,0
716299608,1,0.9825,1
718116933,0,0.0,0
720513333,0,0.0075,0
802460433,1,0.9625,1
720482583,0,0.0,0
719584608,0,0.0025,0
709477233,0,0.0,0
719512983,1,0.9825,1
714923583,1,0.9525,1
779397183,0,0.05,0
714671658,0,0.0025,0
779218233,0,0.035,0
713456583,0,0.005,0
790221633,0,0.0,0
721299483,0,0.0,0
711701958,0,0.0025,0
783573408,0,0.0,0
709641933,0,0.0025,0
718755483,0,0.0,0
720914358,0,0.0,0
714811533,0,0.04,0
719898108,0,0.02,0
720719883,1,0.9525,1
780338733,0,0.0025,0
709810458,0,0.0,0
821356083,0,0.0075,0
793428408,0,0.0,0
746453583,0,0.0,0
771799008,0,0.0,0
719075883,0,0.01,0
714986583,0,0.02,0
753233733,0,0.005,0
806914158,1,0.9,1
812671758,1,0.9225,1
789191358,0,0.0025,0
772111083,0,0.0025,0
714961383,0,0.0025,0
817288458,0,0.035,0
719163108,0,0.0225,0
713922183,0,0.0025,0
716443608,0,0.0,0
827953683,0,0.0075,0
789678483,0,0.045,0
793630083,1,0.8675,1
756306183,0,0.0025,0
736893108,0,0.0025,0
712900308,1,0.995,1
798045708,0,0.02,0
715657833,0,0.0025,0
712111608,0,0.0275,0
711792783,0,0.0,0
716067333,0,0.0025,0
780660183,1,0.9525,1
720761208,1,0.9275,1
788794758,1,0.99,1
711150333,1,0.9875,1
714418158,0,0.03,0
713634108,0,0.0325,0
717231558,0,0.0,0
711589758,0,0.005,0
787481208,0,0.0025,0
715516458,1,0.96,1
714998508,0,0.085,0
713328108,0,0.005,0
716229108,0,0.0025,0
820925433,0,0.0,0
816129258,0,0.01,0
808903308,1,0.97,1
713809833,0,0.0,0
713542008,0,0.01,0
717385083,0,0.0075,0
708652908,0,0.0025,0
715644633,0,0.0025,0
708761733,0,0.02,0
714600258,0,0.01,0
823566408,0,0.0025,0
713373708,1,0.9525,1
708307533,0,0.04,0
820085808,0,0.0,0
716685033,0,0.0075,0
713063958,0,0.0,0
708371733,0,0.03,0
780277458,0,0.0,0
797232183,0,0.0,0
720789933,0,0.0,0
808281483,0,0.0,0
712968708,0,0.005,0
711263058,0,0.0,0
788813658,0,0.0225,0
721444758,0,0.0,0
711448983,1,0.945,1
712664658,1,0.9625,1
714237033,1,0.895,1
718370733,0,0.02,0
713726958,1,0.9625,1
794160408,0,0.005,0
716009883,0,0.0275,0
711873033,1,0.8275,1
712715208,1,0.965,1
778899708,1,0.9875,1
771865908,1,0.925,1
716273133,0,0.01,0
709927458,0,0.0025,0
715162608,1,0.9025,1
719862258,0,0.0025,0
788719533,0,0.1,0
715566408,0,0.0,0
717359208,0,0.0025,0
721410858,0,0.0,0
779420583,0,0.0025,0
714222183,0,0.0,0
709079883,1,0.9025,1
721406658,1,0.97,1
713782608,0,0.0025,0
720236433,0,0.0125,0
785106933,0,0.005,0
716673258,0,0.0,0
708341958,0,0.0075,0
797150733,1,0.83,1
718279983,0,0.03,0
718548558,0,0.0,0
780360558,0,0.0025,0
715012833,0,0.0175,0
772388508,0,0.0,0
788199858,0,0.0,0
769578108,0,0.005,0
719843958,0,0.0,0
767197983,0,0.0425,0
711874833,0,0.0275,0
714930333,1,0.9675,1
720989133,0,0.0025,0
720893958,0,0.095,0
769709058,0,0.0625,0
711005583,0,0.0175,0
826548708,0,0.005,0
711093408,0,0.0,0
712831908,0,0.0175,0
780222408,0,0.01,0
714181008,0,0.0075,0
772346358,0,0.0075,0
717489033,1,0.7725,1
710969433,0,0.0,0
715807383,0,0.06,0
711807333,0,0.0025,0
816086508,0,0.0175,0
714424533,1,0.97,1
779536233,0,0.005,0
710794983,0,0.0075,0
779890833,0,0.01,0
779837808,0,0.0125,0
713748708,1,0.985,1
709123908,0,0.03,0
816476658,1,0.865,1
743800833,0,0.0,0
806415183,0,0.0025,0
794054058,0,0.1125,0
771907158,0,0.0,0
815789883,0,0.0,0
712177908,0,0.0,0
711234783,1,0.9825,1
793379058,0,0.0,0
720480183,0,0.0025,0
712974558,0,0.01,0
717409533,1,0.9225,1
712200033,0,0.0125,0
713563383,0,0.0,0
802795608,0,0.0075,0
787452333,1,0.9625,1
709520058,1,0.9075,1
819690933,0,0.005,0
820694133,1,0.85,1
711800658,1,1.0,1
717722958,0,0.0075,0
712279683,1,0.9425,1
716606733,0,0.0025,0
716060358,0,0.015,0
709158333,0,0.04,0
721113333,0,0.0,0
712620858,0,0.0675,0
712855683,0,0.0025,0
715463133,0,0.0025,0
716551533,0,0.0075,0
771220758,0,0.0,0
709920258,0,0.0275,0
708959583,0,0.015,0
712510833,0,0.0,0
710840433,0,0.12,0
712853358,1,0.9675,1
788502858,0,0.01,0
721139808,0,0.0,0
711375558,0,0.0,0
713798958,0,0.0,0
709362033,1,0.99,1
719860308,1,0.9425,1
714443058,1,0.9375,1
716315508,1,0.91,1
717651333,0,0.0,0
798489258,0,0.015,0
710742408,0,0.0025,0
812089383,0,0.0025,0
711968358,0,0.0,0
794227308,0,0.0025,0
719845908,0,0.005,0
716851908,0,0.005,0
720599658,0,0.01,0
720401658,1,0.8375,1
827442858,0,0.035,0
779034708,0,0.0075,0
718806783,1,0.9575,1
714484008,1,0.9725,1
719176308,1,0.915,1
769662033,0,0.005,0
721020858,0,0.005,0
714630858,1,0.9725,1
710838108,0,0.025,0
712662783,1,0.8775,1
713160258,0,0.0,0
778163508,0,0.01,0
713785608,0,0.1425,0
779905008,1,0.99,1
789491058,0,0.0075,0
793736958,0,0.0,0
720961383,1,0.8375,1
714202008,1,0.91,1
721479108,0,0.06,0
715549158,0,0.0025,0
710308983,0,0.005,0
710981583,0,0.0025,0
712704933,1,0.975,1
716165508,0,0.0,0
710630583,0,0.0,0
709571958,0,0.0325,0
790115358,0,0.0,0
715904433,1,0.9875,1
709078908,0,0.005,0
717541308,0,0.0,0
779916408,0,0.0225,0
714979383,0,0.005,0
711691608,1,0.965,1
788930358,0,0.0,0
716351208,0,0.0225,0
708266883,1,0.9925,1
718858683,0,0.0075,0
771617883,0,0.0,0
718001508,0,0.0,0
708995283,0,0.035,0
721173183,0,0.0,0
711102858,1,0.775,1
711722808,1,1.0,1
787466808,0,0.0025,0
716116383,0,0.015,0
713257083,0,0.0,0
772661808,0,0.0,0
713382558,0,0.0,0
717596883,0,0.0125,0
712993008,0,0.0,0
824763783,0,0.0025,0
771730758,0,0.025,0
780265458,0,0.0,0
714256758,0,0.015,0
710292333,1,0.905,1
712171158,0,0.005,0
787339158,1,0.945,1
788782008,0,0.0175,0
714848958,1,0.8175,1
714987633,0,0.14,0
717684858,0,0.0375,0
767376483,0,0.005,0
709901058,0,0.0,0
823149483,0,0.0025,0
780073158,0,0.0025,0
779998083,0,0.025,0
713144208,1,0.945,1
771594783,1,0.9875,1
816613158,0,0.0,0
770774133,0,0.0175,0
712300683,0,0.0025,0
714536208,0,0.0025,0
784880958,0,0.0,0
713784558,0,0.0075,0
719305608,1,0.92,1
720190083,1,1.0,1
708323208,1,0.9,1
781183233,0,0.0,0
718825908,0,0.005,0
716963283,1,0.855,1
714924483,0,0.0,0
779922183,0,0.005,0
719449533,1,0.965,1
712559058,0,0.015,0
717853233,0,0.0075,0
790069233,0,0.01,0
794576058,0,0.0125,0
779877858,0,0.005,0
772334133,0,0.0,0
714139308,0,0.0125,0
806634783,0,0.0,0
720101658,0,0.0125,0
719925483,0,0.0,0
719572833,0,0.0,0
720729108,0,0.0225,0
819214233,0,0.0,0
718896108,0,0.01,0
713723433,0,0.02,0
708514383,0,0.015,0
716961033,0,0.0025,0
778819083,1,0.9975,1
714773508,1,0.9825,1
814181433,0,0.0075,0
711984633,0,0.0025,0
710662158,0,0.1625,0
711356733,0,0.015,0
711456108,1,0.86,1
780727833,0,0.0075,0
771471708,0,0.0075,0
714320358,0,0.04,0
720700008,0,0.0,0
713027058,1,0.99,1
778228458,0,0.025,0
781137783,1,0.955,1
719821908,1,0.8975,1
720537633,0,0.0,0
712378983,1,0.645,1
763681908,0,0.0275,0
721164483,0,0.0075,0
715447008,0,0.0,0
769676358,0,0.01,0
710487033,0,0.025,0
714197133,1,0.9725,1
718488783,0,0.0125,0
715663458,0,0.0,0
717865008,0,0.015,0
771400608,0,0.0075,0
708148158,0,0.0175,0
720589008,0,0.0,0
784795083,0,0.035,0
809844108,0,0.015,0
711521958,0,0.005,0
711833508,0,0.015,0
713146683,0,0.2225,0
716968683,0,0.01,0
716279508,1,0.9125,1
771336783,0,0.0,0
717502083,1,0.875,1
714843483,0,0.0025,0
709745508,1,0.98,1
711382458,1,0.985,1
712190358,0,0.005,0
788805858,0,0.0,0
709102458,1,0.9575,1
712533708,0,0.055,0
720326733,0,0.0825,0
713605908,0,0.005,0
711598533,0,0.0125,0
795855258,0,0.005,0
826783233,0,0.0,0
789228108,0,0.0025,0
785230083,0,0.0075,0
807946833,1,0.985,1
711011508,0,0.0025,0
718632933,0,0.02,0
717284133,0,0.0125,0
711701058,0,0.0025,0
712228458,0,0.0275,0
717146208,1,0.84,1
719028783,0,0.0425,0
713274183,0,0.0,0
789218433,0,0.005,0
790139583,0,0.0175,0
720218658,0,0.0075,0
747074058,0,0.0125,0
719170683,0,0.045,0
708753633,0,0.0,0
710780883,0,0.0025,0
785237958,1,0.9925,1
711333933,0,0.0025,0
710797833,0,0.0025,0
720154533,0,0.0025,0
719123958,1,0.97,1
780942633,0,0.0025,0
720034983,0,0.04,0
717307158,0,0.0025,0
708876183,0,0.0875,0
712660308,1,1.0,1
715958583,0,0.05,0
771546708,0,0.0,0
711252258,0,0.0775,0
772585008,0,0.0,0
751143858,0,0.0025,0
708824958,0,0.0125,0
819612933,0,0.135,0
712804383,0,0.005,0
790149483,0,0.0,0
712121508,0,0.005,0
778853358,0,0.0025,0
716512383,0,0.0025,0
823548858,1,0.86,1
712144158,1,0.85,1
824560758,1,0.865,1
757710783,1,0.795,1
713081583,0,0.0,0
710481333,1,0.7625,1
721060083,0,0.0,0
713759583,0,0.0,0
717547383,0,0.0,0
711683358,1,0.99,1
710044308,0,0.245,0
713101383,0,0.0075,0
757685733,0,0.0,0
717823383,0,0.0025,0
796029483,0,0.0,0
710099358,0,0.015,0
713872008,0,0.0,0
788802483,0,0.0025,0
817988433,0,0.0025,0
823554783,0,0.0025,0
710643183,0,0.0025,0
779859558,1,0.9275,1
798238008,0,0.0025,0
811974483,0,0.0,0
778471758,0,0.005,0
718513233,0,0.015,0
718147233,0,0.0,0
713700258,0,0.0,0
780670083,1,0.9175,1
711438033,0,0.055,0
712253058,0,0.0025,0
713519508,0,0.0,0
789992733,0,0.0,0
710110683,0,0.0025,0
720260433,0,0.0,0
714148758,0,0.01,0
715522233,0,0.0025,0
712790358,1,0.8,1
714943233,0,0.0,0
789579033,0,0.0025,0
708952758,0,0.0,0
721374033,0,0.005,0
808891983,0,0.0375,0
794516508,0,0.0125,0
714032883,0,0.005,0
778722033,0,0.0025,0
823578483,0,0.0075,0
715148658,0,0.0,0
709669533,0,0.0125,0
787467858,0,0.0975,0
708671733,0,0.0025,0
709790058,0,0.0,0
712714008,0,0.0,0
715191258,0,0.0175,0
757722708,0,0.02,0
718086783,0,0.1675,0
815253708,0,0.0,0
715083633,0,0.005,0
792098883,0,0.0025,0
711873858,0,0.0025,0
713931258,1,0.995,1
787591008,0,0.0025,0
801518958,0,0.085,0
713068833,0,0.005,0
710566533,0,0.005,0
789151983,0,0.0025,0
766673433,0,0.015,0
807589908,0,0.0025,0
708190158,1,0.86,1
784895358,1,0.9375,1
710090133,0,0.015,0
799242033,0,0.01,0
719377383,0,0.0,0
710371683,0,0.0125,0
719926683,0,0.01,0
793597833,0,0.01,0
713739708,0,0.025,0
709389558,0,0.0,0
811907583,0,0.03,0
709087983,0,0.0025,0
712774908,0,0.0,0
820639908,0,0.005,0
713497983,0,0.1925,0
713489358,0,0.015,0
711381183,0,0.0,0
814989933,0,0.0025,0
711847833,0,0.0,0
772837083,0,0.0225,0
713652783,0,0.0125,0
719202708,0,0.03,0
714566133,0,0.0,0
717553683,0,0.035,0
814987983,0,0.0,0
789588933,0,0.0075,0
714317058,0,0.0275,0
772271508,1,0.995,1
716366208,0,0.0675,0
710971908,0,0.0025,0
711412533,1,0.805,1
720593583,0,0.0025,0
720165258,0,0.0025,0
716147658,0,0.0,0
778436283,0,0.005,0
711492258,0,0.0075,0
771106458,0,0.0125,0
713183508,0,0.0,0
710832108,0,0.0275,0
719940483,0,0.0,0
715207458,0,0.0,0
716839983,0,0.0575,0
781073733,0,0.0275,0
757594083,0,0.0325,0
764496708,0,0.0125,0
714080433,0,0.005,0
757675158,0,0.0025,0
715361433,0,0.0025,0
778191933,1,0.9875,1
718792758,0,0.005,0
709738008,0,0.0025,0
799020258,0,0.0225,0
718152333,1,0.8125,1
716324583,0,0.0,0
720887058,0,0.0125,0
714825408,0,0.015,0
788620083,0,0.0,0
719490108,0,0.0025,0
709044183,0,0.0325,0
756944133,0,0.0025,0
785285883,1,0.955,1
779770683,0,0.005,0
718510983,0,0.01,0
710322033,0,0.0,0
710560008,0,0.0025,0
711298458,1,0.96,1
789164283,0,0.0,0
715773783,1,0.94,1
779158533,0,0.0025,0
720463833,0,0.0,0
712747758,1,0.995,1
771067308,0,0.005,0
750995508,1,0.945,1
716171358,0,0.0,0
794637333,0,0.015,0
718437033,1,0.82,1
718492908,0,0.0,0
716033508,0,0.025,0
717603858,0,0.005,0
714741933,0,0.0025,0
716558283,0,0.005,0
719022558,0,0.0,0
717334233,0,0.03,0
709222008,1,0.96,1
719192808,0,0.0025,0
719281533,0,0.0,0
710877108,0,0.0025,0
714155283,0,0.0,0
771214083,0,0.05,0
770581983,0,0.01,0
718742808,1,0.915,1
710257683,0,0.0025,0
721426383,1,0.8875,1
721041483,1,0.93,1
719922558,0,0.02,0
715072533,0,0.0325,0
716214108,0,0.03,0
772216833,0,0.0,0
708553008,0,0.005,0
778880358,0,0.0,0
720258183,0,0.02,0
720689583,0,0.005,0
758168133,0,0.0,0
716322783,0,0.0,0
711118083,0,0.0025,0
709591533,0,0.0075,0
794556333,0,0.0,0
771630783,0,0.0,0
708672708,0,0.05,0
715590258,0,0.0075,0
714241083,0,0.025,0
708416433,1,0.9825,1
779183958,1,0.9925,1
709061658,0,0.0,0
717384183,0,0.0,0
778921908,0,0.0,0
714745608,0,0.0175,0
709200633,0,0.0825,0
714714558,0,0.025,0
801363633,0,0.005,0
778847808,0,0.0025,0
713015433,0,0.0025,0
711666708,1,0.9175,1
809631483,0,0.03,0
808967883,0,0.0,0
710532258,0,0.0,0
812235108,0,0.0725,0
817293258,0,0.0275,0
714695883,0,0.0025,0
738062658,0,0.055,0
709518858,0,0.0,0
819634233,1,0.7975,1
711272058,0,0.005,0
716262708,0,0.005,0
708928008,0,0.0,0
765755283,0,0.0075,0
711922158,0,0.065,0
773177358,0,0.0025,0
779638983,0,0.0,0
708723858,0,0.0125,0
712184133,0,0.0225,0
709948233,0,0.0,0
709415583,0,0.0275,0
714005508,0,0.0075,0
712407033,0,0.08,0
716333283,0,0.0025,0
715534083,0,0.0,0
789492558,0,0.0,0
770929383,0,0.0025,0
708890133,0,0.01,0
788595183,0,0.0025,0
713167383,0,0.0025,0
717704433,0,0.005,0
718590183,0,0.005,0
719019483,0,0.03,0
710401458,0,0.075,0
720783558,0,0.0075,0
772364358,0,0.0,0
719868183,1,0.99,1
709388058,0,0.0,0
717004533,0,0.0,0
714969183,0,0.0,0
720837708,0,0.02,0
759947433,0,0.0425,0
767404083,1,0.98,1
781926633,0,0.01,0
772127508,1,0.8325,1
720518283,0,0.0,0
715380483,0,0.0125,0
789296133,0,0.0225,0
711029358,0,0.0225,0
712615008,0,0.065,0
816826008,0,0.0,0
715488483,0,0.035,0
717759783,0,0.025,0
796083783,1,0.835,1
709925733,0,0.0075,0
715309083,0,0.0025,0
778441533,1,0.825,1
715891533,0,0.0025,0
788848458,0,0.005,0
708399858,0,0.0025,0
711944733,0,0.0025,0
712683633,1,0.9675,1
785487783,0,0.0025,0
718951683,0,0.0025,0
718329183,0,0.02,0
788960658,0,0.0,0
713120433,0,0.0,0
720980958,0,0.0,0
709606158,0,0.02,0
714168183,0,0.0,0
712524858,0,0.0025,0
815072283,0,0.0,0
715980258,0,0.01,0
788715483,0,0.0,0
809276808,0,0.0075,0
708885558,1,0.9325,1
789373683,0,0.0,0
714216858,0,0.0025,0
719150658,1,0.9575,1
712302783,0,0.0075,0
799717458,0,0.0,0
716354883,1,0.87,1
719601708,0,0.02,0
720150858,1,0.6875,1
824915208,0,0.0,0
798777708,0,0.02,0
805229133,0,0.05,0
716365233,0,0.0075,0
796544133,0,0.0,0
778143183,0,0.1625,0
717011958,0,0.005,0
778264008,0,0.0025,0
789507408,0,0.0075,0
788842008,0,0.005,0
714742758,0,0.0025,0
717742908,0,0.015,0
712874433,0,0.0025,0
711092658,1,0.8375,1
720299283,0,0.005,0
719237058,0,0.0125,0
719671383,0,0.0275,0
788290383,0,0.0025,0
779701983,0,0.005,0
779247483,1,0.9125,1
767093133,0,0.0075,0
717979008,0,0.0,0
712132383,0,0.0125,0
772306383,1,0.985,1
714469008,0,0.0,0
812446158,0,0.0525,0
779401233,0,0.0,0
784994883,0,0.0025,0
721080183,0,0.0375,0
712572858,0,0.105,0
719759733,1,0.9525,1
780371433,0,0.0,0
822170733,1,0.8075,1
708224133,0,0.0125,0
719299533,1,0.865,1
780633483,0,0.0025,0
771356508,0,0.0,0
823629333,0,0.13,0
712961658,0,0.0025,0
710464683,0,0.0025,0
716688183,1,0.8925,1
789082758,0,0.0,0
709140858,0,0.0,0
822127008,0,0.0075,0
720496158,0,0.0025,0
774588633,0,0.0,0
788465583,0,0.1775,0
741517458,1,0.845,1
709935708,0,0.0,0
721112508,0,0.0175,0
720734583,0,0.0,0
772286658,1,0.6725,1
807149058,0,0.0,0
771045708,1,0.715,1
711733308,0,0.01,0
710518308,0,0.0175,0
716586408,0,0.0025,0
713152383,0,0.01,0
771935283,0,0.0,0
720460083,1,0.9725,1
825838908,0,0.0025,0
709082808,0,0.0,0
710937783,0,0.0225,0
789540108,0,0.0,0
709824633,0,0.0125,0
717874533,1,0.7775,1
712571883,0,0.16,0
716926758,0,0.0,0
716181858,0,0.0175,0
779613933,0,0.0025,0
712136058,1,0.9825,1
709678608,0,0.015,0
714276408,1,0.93,1
719953383,0,0.005,0
718795083,0,0.0,0
720503508,0,0.01,0
770762133,0,0.0025,0
713555133,1,0.9775,1
711232608,1,0.98,1
780322908,0,0.005,0
708207783,0,0.0075,0
719590458,1,0.8875,1
778679883,0,0.025,0
780230208,0,0.0,0
827703258,0,0.05,0
807379833,1,0.985,1
711178383,0,0.0275,0
712203333,0,0.005,0
709261383,0,0.0025,0
715829358,0,0.0125,0
713213133,0,0.0025,0
778860783,1,0.8775,1
779442783,0,0.0025,0
780008358,1,0.925,1
721274208,1,0.9325,1
714076683,1,0.75,1
788791383,0,0.065,0
709459608,0,0.025,0
711560058,0,0.0075,0
717657333,0,0.0375,0
812218908,1,0.855,1
787482033,1,0.9775,1
779141658,0,0.0025,0
813810333,1,0.74,1
789613083,0,0.0475,0
794540883,0,0.0,0
811889808,0,0.0075,0
720509433,0,0.0025,0
715091208,0,0.0225,0
719269308,0,0.0075,0
718200333,0,0.0,0
713487633,0,0.01,0
789363408,0,0.0225,0
713916708,0,0.0075,0
823833483,0,0.0075,0
717756258,0,0.0125,0
712879158,0,0.115,0
709474683,0,0.0225,0
772313358,0,0.0275,0
711856683,0,0.0,0
718530258,0,0.0,0
716288208,0,0.0525,0
718712583,0,0.025,0
806432433,0,0.0,0
720074583,0,0.0225,0
768848658,0,0.015,0
709895508,0,0.0,0
711542358,0,0.0075,0
718773333,0,0.0275,0
816832383,0,0.0075,0
714042108,0,0.0125,0
714664683,0,0.035,0
713894358,0,0.0225,0
715436883,0,0.0,0
715260558,0,0.085,0
713664258,0,0.005,0
713364783,0,0.01,0
718078008,0,0.09,0
798546408,0,0.0025,0
779018508,0,0.0025,0
802668333,1,0.795,1
718320933,0,0.01,0
789016983,0,0.0175,0
713907633,0,0.0,0
708474333,0,0.035,0
778894233,0,0.1025,0
717244683,0,0.0075,0
711410958,0,0.14,0
799711833,0,0.0075,0
714047733,0,0.0,0
710061783,1,0.6975,1
711082908,0,0.0125,0
721190358,0,0.0125,0
712760208,0,0.0025,0
751563933,0,0.0125,0
815498733,0,0.0,0
718433508,0,0.005,0
720935658,0,0.0025,0
714754533,0,0.0025,0
714713508,0,0.0025,0
715038033,0,0.02,0
809169858,0,0.015,0
718379358,0,0.025,0
779456508,0,0.01,0
708907833,0,0.06,0
708693558,0,0.0075,0
718665933,0,0.0175,0
816073983,0,0.0025,0
715851333,0,0.005,0
712884408,0,0.0025,0
715404783,0,0.005,0
773356008,0,0.0275,0
789525408,0,0.0075,0
721212258,0,0.02,0
719625933,0,0.0075,0
714304458,0,0.1025,0
819975183,0,0.01,0
785515533,0,0.005,0
720712533,0,0.0225,0
709861008,0,0.01,0
713911233,0,0.005,0
712580958,0,0.005,0
719473458,0,0.005,0
711764733,0,0.145,0
794124708,0,0.045,0
780707733,0,0.0025,0
780620883,0,0.0,0
720849708,0,0.0125,0
789312033,1,0.86,1
778742358,0,0.14,0
719658858,0,0.0275,0
713425383,1,0.8975,1
770842833,1,0.8525,1
712029783,0,0.0125,0
718893333,0,0.0025,0
711203658,0,0.0075,0
718567758,0,0.0,0
771719283,0,0.0125,0
717926358,0,0.06,0
779751258,0,0.0025,0
774491958,0,0.04,0
713428833,0,0.0,0
714166833,0,0.055,0
809464608,1,0.805,1
789681708,0,0.035,0
713102733,0,0.0075,0
715195383,0,0.0025,0
812408058,0,0.0075,0
787226508,0,0.015,0
